codigo snies del programa,año,semestre,graduados
2519.0,2004.0,1,39.0
2520.0,2004.0,1,2.0
2524.0,2004.0,1,32.0
2526.0,2004.0,1,24.0
2530.0,2004.0,1,23.0
2531.0,2004.0,1,10.0
2532.0,2004.0,1,1.0
2534.0,2004.0,1,1.0
2535.0,2004.0,1,3.0
2538.0,2004.0,1,9.0
2539.0,2004.0,1,2.0
2540.0,2004.0,1,1.0
2541.0,2004.0,1,42.0
2542.0,2004.0,1,32.0
2543.0,2004.0,1,17.0
2549.0,2004.0,1,2.0
2550.0,2004.0,1,104.0
2551.0,2004.0,1,20.0
2552.0,2004.0,1,4.0
2563.0,2004.0,1,93.0
2576.0,2004.0,1,18.0
2578.0,2004.0,1,1.0
2579.0,2004.0,1,7.0
2584.0,2004.0,1,7.0
2587.0,2004.0,1,2.0
2602.0,2004.0,1,5.0
2603.0,2004.0,1,3.0
2605.0,2004.0,1,1.0
2606.0,2004.0,1,2.0
2611.0,2004.0,1,14.0
2616.0,2004.0,1,6.0
2617.0,2004.0,1,15.0
2618.0,2004.0,1,10.0
2623.0,2004.0,1,37.0
2628.0,2004.0,1,5.0
2633.0,2004.0,1,26.0
2636.0,2004.0,1,41.0
2637.0,2004.0,1,4.0
2644.0,2004.0,1,2.0
2648.0,2004.0,1,17.0
2652.0,2004.0,1,29.0
2667.0,2004.0,1,51.0
2671.0,2004.0,1,1.0
2682.0,2004.0,1,5.0
2683.0,2004.0,1,32.0
2684.0,2004.0,1,21.0
2686.0,2004.0,1,12.0
2688.0,2004.0,1,16.0
2689.0,2004.0,1,21.0
2692.0,2004.0,1,36.0
2694.0,2004.0,1,99.0
2695.0,2004.0,1,29.0
2710.0,2004.0,1,6.0
2714.0,2004.0,1,41.0
2715.0,2004.0,1,12.0
2717.0,2004.0,1,1.0
2718.0,2004.0,1,7.0
2722.0,2004.0,1,235.0
2724.0,2004.0,1,13.0
2730.0,2004.0,1,1.0
2731.0,2004.0,1,26.0
2736.0,2004.0,1,4.0
2739.0,2004.0,1,3.0
2748.0,2004.0,1,57.0
2750.0,2004.0,1,28.0
2757.0,2004.0,1,6.0
2758.0,2004.0,1,1.0
2759.0,2004.0,1,7.0
2760.0,2004.0,1,7.0
2761.0,2004.0,1,15.0
2763.0,2004.0,1,14.0
2767.0,2004.0,1,6.0
2768.0,2004.0,1,1.0
2775.0,2004.0,1,52.0
2776.0,2004.0,1,92.0
2777.0,2004.0,1,4.0
2792.0,2004.0,1,2.0
2797.0,2004.0,1,1.0
2801.0,2004.0,1,73.0
2815.0,2004.0,1,56.0
2817.0,2004.0,1,24.0
2818.0,2004.0,1,68.0
2820.0,2004.0,1,4.0
2821.0,2004.0,1,16.0
2825.0,2004.0,1,11.0
2829.0,2004.0,1,85.0
2831.0,2004.0,1,41.0
2840.0,2004.0,1,9.0
2841.0,2004.0,1,6.0
2842.0,2004.0,1,2.0
2844.0,2004.0,1,3.0
2847.0,2004.0,1,9.0
2849.0,2004.0,1,9.0
2850.0,2004.0,1,112.0
2854.0,2004.0,1,19.0
2858.0,2004.0,1,12.0
2859.0,2004.0,1,41.0
2861.0,2004.0,1,87.0
2863.0,2004.0,1,8.0
2864.0,2004.0,1,6.0
2866.0,2004.0,1,56.0
2869.0,2004.0,1,13.0
2873.0,2004.0,1,9.0
2874.0,2004.0,1,2.0
2887.0,2004.0,1,10.0
2889.0,2004.0,1,5.0
2890.0,2004.0,1,9.0
2892.0,2004.0,1,1.0
2897.0,2004.0,1,3.0
2898.0,2004.0,1,8.0
2900.0,2004.0,1,17.0
2901.0,2004.0,1,7.0
2903.0,2004.0,1,10.0
2906.0,2004.0,1,2.0
2907.0,2004.0,1,30.0
2909.0,2004.0,1,1.0
2914.0,2004.0,1,40.0
2916.0,2004.0,1,23.0
2919.0,2004.0,1,32.0
2922.0,2004.0,1,1.0
2923.0,2004.0,1,7.0
2925.0,2004.0,1,2.0
2929.0,2004.0,1,27.0
2935.0,2004.0,1,1.0
2954.0,2004.0,1,16.0
2960.0,2004.0,1,55.0
2962.0,2004.0,1,5.0
2963.0,2004.0,1,6.0
2964.0,2004.0,1,14.0
2965.0,2004.0,1,4.0
2966.0,2004.0,1,10.0
2971.0,2004.0,1,18.0
2972.0,2004.0,1,14.0
2993.0,2004.0,1,6.0
2995.0,2004.0,1,2.0
3000.0,2004.0,1,1.0
3005.0,2004.0,1,4.0
3006.0,2004.0,1,9.0
3008.0,2004.0,1,9.0
3010.0,2004.0,1,3.0
3016.0,2004.0,1,19.0
3020.0,2004.0,1,19.0
3026.0,2004.0,1,15.0
3027.0,2004.0,1,50.0
3038.0,2004.0,1,24.0
3039.0,2004.0,1,11.0
3040.0,2004.0,1,47.0
3043.0,2004.0,1,5.0
3048.0,2004.0,1,13.0
3051.0,2004.0,1,44.0
3054.0,2004.0,1,13.0
3055.0,2004.0,1,25.0
3056.0,2004.0,1,1.0
3058.0,2004.0,1,1.0
3061.0,2004.0,1,17.0
3062.0,2004.0,1,24.0
3066.0,2004.0,1,9.0
3069.0,2004.0,1,3.0
3078.0,2004.0,1,32.0
3079.0,2004.0,1,20.0
3094.0,2004.0,1,4.0
3098.0,2004.0,1,13.0
3100.0,2004.0,1,9.0
3102.0,2004.0,1,6.0
3103.0,2004.0,1,5.0
3104.0,2004.0,1,8.0
3109.0,2004.0,1,9.0
3126.0,2004.0,1,35.0
3132.0,2004.0,1,2.0
3134.0,2004.0,1,45.0
3136.0,2004.0,1,62.0
3137.0,2004.0,1,5.0
3139.0,2004.0,1,4.0
3140.0,2004.0,1,49.0
3141.0,2004.0,1,6.0
3142.0,2004.0,1,14.0
3144.0,2004.0,1,10.0
3147.0,2004.0,1,3.0
3152.0,2004.0,1,13.0
3157.0,2004.0,1,4.0
3161.0,2004.0,1,18.0
3162.0,2004.0,1,1.0
3164.0,2004.0,1,6.0
3172.0,2004.0,1,33.0
3173.0,2004.0,1,101.0
3174.0,2004.0,1,42.0
3175.0,2004.0,1,47.0
3177.0,2004.0,1,36.0
3182.0,2004.0,1,20.0
3190.0,2004.0,1,3.0
3194.0,2004.0,1,5.0
3199.0,2004.0,1,2.0
3204.0,2004.0,1,16.0
3207.0,2004.0,1,21.0
3208.0,2004.0,1,11.0
3225.0,2004.0,1,2.0
3227.0,2004.0,1,8.0
3229.0,2004.0,1,1.0
3230.0,2004.0,1,20.0
3232.0,2004.0,1,9.0
3234.0,2004.0,1,24.0
3237.0,2004.0,1,2.0
3241.0,2004.0,1,6.0
3246.0,2004.0,1,1.0
3247.0,2004.0,1,108.0
3251.0,2004.0,1,9.0
3255.0,2004.0,1,20.0
3262.0,2004.0,1,4.0
3267.0,2004.0,1,4.0
3268.0,2004.0,1,5.0
3269.0,2004.0,1,7.0
3270.0,2004.0,1,13.0
3271.0,2004.0,1,11.0
3273.0,2004.0,1,42.0
3274.0,2004.0,1,261.0
3275.0,2004.0,1,25.0
3276.0,2004.0,1,8.0
3281.0,2004.0,1,17.0
3284.0,2004.0,1,6.0
3285.0,2004.0,1,29.0
3290.0,2004.0,1,2.0
3298.0,2004.0,1,5.0
3299.0,2004.0,1,1.0
3300.0,2004.0,1,8.0
3301.0,2004.0,1,5.0
3308.0,2004.0,1,36.0
3315.0,2004.0,1,16.0
3316.0,2004.0,1,41.0
3317.0,2004.0,1,12.0
3318.0,2004.0,1,1.0
3319.0,2004.0,1,7.0
3321.0,2004.0,1,1.0
3325.0,2004.0,1,17.0
3347.0,2004.0,1,24.0
3348.0,2004.0,1,33.0
3378.0,2004.0,1,12.0
3389.0,2004.0,1,9.0
3393.0,2004.0,1,3.0
3394.0,2004.0,1,19.0
3397.0,2004.0,1,1.0
3401.0,2004.0,1,14.0
3403.0,2004.0,1,14.0
3409.0,2004.0,1,11.0
3414.0,2004.0,1,12.0
3423.0,2004.0,1,125.0
3424.0,2004.0,1,2.0
3425.0,2004.0,1,29.0
3426.0,2004.0,1,4.0
3427.0,2004.0,1,45.0
3431.0,2004.0,1,6.0
3435.0,2004.0,1,4.0
3454.0,2004.0,1,3.0
3460.0,2004.0,1,1.0
3474.0,2004.0,1,28.0
3476.0,2004.0,1,1.0
3480.0,2004.0,1,1.0
3482.0,2004.0,1,5.0
3483.0,2004.0,1,1.0
3487.0,2004.0,1,49.0
3488.0,2004.0,1,2.0
3498.0,2004.0,1,1.0
3504.0,2004.0,1,4.0
3508.0,2004.0,1,13.0
3512.0,2004.0,1,31.0
3518.0,2004.0,1,10.0
3529.0,2004.0,1,17.0
3549.0,2004.0,1,24.0
3550.0,2004.0,1,4.0
3551.0,2004.0,1,4.0
3554.0,2004.0,1,21.0
3555.0,2004.0,1,14.0
3558.0,2004.0,1,27.0
3559.0,2004.0,1,16.0
3560.0,2004.0,1,13.0
3565.0,2004.0,1,4.0
3567.0,2004.0,1,6.0
3568.0,2004.0,1,2.0
3571.0,2004.0,1,39.0
3572.0,2004.0,1,5.0
3573.0,2004.0,1,23.0
3579.0,2004.0,1,3.0
3581.0,2004.0,1,7.0
3588.0,2004.0,1,1.0
3594.0,2004.0,1,8.0
3597.0,2004.0,1,3.0
3601.0,2004.0,1,12.0
3602.0,2004.0,1,8.0
3606.0,2004.0,1,10.0
3610.0,2004.0,1,3.0
3616.0,2004.0,1,4.0
3617.0,2004.0,1,8.0
3618.0,2004.0,1,13.0
3623.0,2004.0,1,3.0
3625.0,2004.0,1,1.0
3634.0,2004.0,1,4.0
3636.0,2004.0,1,5.0
3638.0,2004.0,1,22.0
3640.0,2004.0,1,1.0
3643.0,2004.0,1,22.0
3655.0,2004.0,1,1.0
3656.0,2004.0,1,123.0
3660.0,2004.0,1,20.0
3661.0,2004.0,1,1.0
3662.0,2004.0,1,24.0
3663.0,2004.0,1,11.0
3670.0,2004.0,1,6.0
3671.0,2004.0,1,1.0
3672.0,2004.0,1,155.0
3673.0,2004.0,1,35.0
3674.0,2004.0,1,20.0
3678.0,2004.0,1,11.0
3679.0,2004.0,1,2.0
3684.0,2004.0,1,3.0
3687.0,2004.0,1,3.0
3695.0,2004.0,1,16.0
3698.0,2004.0,1,9.0
3699.0,2004.0,1,9.0
3700.0,2004.0,1,9.0
3701.0,2004.0,1,1.0
3702.0,2004.0,1,5.0
3703.0,2004.0,1,9.0
3708.0,2004.0,1,21.0
3709.0,2004.0,1,4.0
3719.0,2004.0,1,1.0
3725.0,2004.0,1,29.0
3726.0,2004.0,1,48.0
3729.0,2004.0,1,4.0
3731.0,2004.0,1,35.0
3732.0,2004.0,1,32.0
3734.0,2004.0,1,1.0
3751.0,2004.0,1,1.0
3753.0,2004.0,1,2.0
3755.0,2004.0,1,3.0
3764.0,2004.0,1,11.0
3765.0,2004.0,1,2.0
3778.0,2004.0,1,4.0
3801.0,2004.0,1,443.0
3804.0,2004.0,1,10.0
3806.0,2004.0,1,29.0
3813.0,2004.0,1,24.0
3819.0,2004.0,1,1.0
3822.0,2004.0,1,1.0
3826.0,2004.0,1,10.0
3827.0,2004.0,1,8.0
3828.0,2004.0,1,9.0
3833.0,2004.0,1,19.0
3835.0,2004.0,1,10.0
3836.0,2004.0,1,81.0
3843.0,2004.0,1,10.0
3848.0,2004.0,1,4.0
3851.0,2004.0,1,1.0
3853.0,2004.0,1,40.0
3854.0,2004.0,1,26.0
3868.0,2004.0,1,1.0
3871.0,2004.0,1,1.0
3872.0,2004.0,1,1.0
3878.0,2004.0,1,1.0
3879.0,2004.0,1,1.0
3882.0,2004.0,1,12.0
3885.0,2004.0,1,19.0
3888.0,2004.0,1,43.0
3892.0,2004.0,1,6.0
3893.0,2004.0,1,15.0
3899.0,2004.0,1,63.0
3900.0,2004.0,1,6.0
3905.0,2004.0,1,20.0
3909.0,2004.0,1,4.0
3914.0,2004.0,1,5.0
3918.0,2004.0,1,6.0
3919.0,2004.0,1,3.0
3925.0,2004.0,1,5.0
3926.0,2004.0,1,22.0
3927.0,2004.0,1,4.0
3928.0,2004.0,1,13.0
3938.0,2004.0,1,27.0
3939.0,2004.0,1,6.0
3944.0,2004.0,1,7.0
3948.0,2004.0,1,4.0
3962.0,2004.0,1,123.0
3966.0,2004.0,1,3.0
3969.0,2004.0,1,11.0
3982.0,2004.0,1,22.0
3983.0,2004.0,1,43.0
3986.0,2004.0,1,1.0
3992.0,2004.0,1,3.0
3997.0,2004.0,1,1.0
4000.0,2004.0,1,26.0
4002.0,2004.0,1,9.0
4003.0,2004.0,1,11.0
4004.0,2004.0,1,4.0
4005.0,2004.0,1,1.0
4009.0,2004.0,1,1.0
4010.0,2004.0,1,1.0
4012.0,2004.0,1,4.0
4017.0,2004.0,1,22.0
4019.0,2004.0,1,30.0
4020.0,2004.0,1,24.0
4024.0,2004.0,1,8.0
4033.0,2004.0,1,7.0
4034.0,2004.0,1,11.0
4037.0,2004.0,1,32.0
4039.0,2004.0,1,1.0
4041.0,2004.0,1,23.0
4043.0,2004.0,1,15.0
4046.0,2004.0,1,84.0
4047.0,2004.0,1,52.0
4048.0,2004.0,1,31.0
4049.0,2004.0,1,20.0
4063.0,2004.0,1,18.0
4064.0,2004.0,1,40.0
4069.0,2004.0,1,64.0
4071.0,2004.0,1,60.0
4072.0,2004.0,1,23.0
4073.0,2004.0,1,37.0
4080.0,2004.0,1,5.0
4083.0,2004.0,1,1.0
4084.0,2004.0,1,1.0
4085.0,2004.0,1,2.0
4088.0,2004.0,1,9.0
4089.0,2004.0,1,2.0
4091.0,2004.0,1,7.0
4092.0,2004.0,1,6.0
4095.0,2004.0,1,5.0
4096.0,2004.0,1,1.0
4104.0,2004.0,1,5.0
4113.0,2004.0,1,27.0
4121.0,2004.0,1,50.0
4122.0,2004.0,1,8.0
4123.0,2004.0,1,12.0
4124.0,2004.0,1,30.0
4125.0,2004.0,1,27.0
4126.0,2004.0,1,21.0
4142.0,2004.0,1,1.0
4144.0,2004.0,1,18.0
4145.0,2004.0,1,2.0
4154.0,2004.0,1,19.0
4155.0,2004.0,1,1.0
4160.0,2004.0,1,20.0
4165.0,2004.0,1,5.0
4167.0,2004.0,1,23.0
4169.0,2004.0,1,22.0
4171.0,2004.0,1,6.0
4174.0,2004.0,1,2.0
4175.0,2004.0,1,4.0
4176.0,2004.0,1,2.0
4182.0,2004.0,1,3.0
4188.0,2004.0,1,5.0
4206.0,2004.0,1,19.0
4208.0,2004.0,1,38.0
4214.0,2004.0,1,1.0
4216.0,2004.0,1,2.0
4217.0,2004.0,1,1.0
4219.0,2004.0,1,2.0
4220.0,2004.0,1,3.0
4225.0,2004.0,1,1.0
4231.0,2004.0,1,1.0
4232.0,2004.0,1,7.0
4233.0,2004.0,1,6.0
4240.0,2004.0,1,6.0
4241.0,2004.0,1,6.0
4242.0,2004.0,1,44.0
4246.0,2004.0,1,5.0
4247.0,2004.0,1,15.0
4254.0,2004.0,1,420.0
4255.0,2004.0,1,4.0
4274.0,2004.0,1,2.0
4277.0,2004.0,1,5.0
4282.0,2004.0,1,21.0
4283.0,2004.0,1,1.0
4284.0,2004.0,1,7.0
4286.0,2004.0,1,3.0
4290.0,2004.0,1,2.0
4291.0,2004.0,1,1.0
4292.0,2004.0,1,19.0
4297.0,2004.0,1,7.0
4301.0,2004.0,1,20.0
4305.0,2004.0,1,6.0
4307.0,2004.0,1,13.0
4308.0,2004.0,1,7.0
4312.0,2004.0,1,6.0
4313.0,2004.0,1,1.0
4314.0,2004.0,1,3.0
4315.0,2004.0,1,2.0
4317.0,2004.0,1,3.0
4318.0,2004.0,1,3.0
4324.0,2004.0,1,2.0
4329.0,2004.0,1,3.0
4336.0,2004.0,1,34.0
4338.0,2004.0,1,8.0
4343.0,2004.0,1,5.0
4345.0,2004.0,1,6.0
4348.0,2004.0,1,1.0
4349.0,2004.0,1,7.0
4355.0,2004.0,1,14.0
4356.0,2004.0,1,6.0
4358.0,2004.0,1,51.0
4361.0,2004.0,1,16.0
4364.0,2004.0,1,3.0
4365.0,2004.0,1,3.0
4367.0,2004.0,1,19.0
4368.0,2004.0,1,17.0
4373.0,2004.0,1,26.0
4375.0,2004.0,1,28.0
4376.0,2004.0,1,2.0
4383.0,2004.0,1,5.0
4385.0,2004.0,1,1.0
4392.0,2004.0,1,17.0
4405.0,2004.0,1,6.0
4413.0,2004.0,1,1.0
4414.0,2004.0,1,4.0
4419.0,2004.0,1,8.0
4429.0,2004.0,1,6.0
4438.0,2004.0,1,50.0
4442.0,2004.0,1,25.0
4443.0,2004.0,1,12.0
4447.0,2004.0,1,5.0
4448.0,2004.0,1,29.0
4456.0,2004.0,1,6.0
4457.0,2004.0,1,30.0
4460.0,2004.0,1,10.0
4461.0,2004.0,1,1.0
4464.0,2004.0,1,4.0
4466.0,2004.0,1,29.0
4467.0,2004.0,1,7.0
4473.0,2004.0,1,3.0
4479.0,2004.0,1,9.0
4480.0,2004.0,1,5.0
4481.0,2004.0,1,40.0
4489.0,2004.0,1,5.0
4492.0,2004.0,1,7.0
4493.0,2004.0,1,9.0
4494.0,2004.0,1,12.0
4498.0,2004.0,1,14.0
4500.0,2004.0,1,1.0
4505.0,2004.0,1,20.0
4508.0,2004.0,1,15.0
4512.0,2004.0,1,8.0
4515.0,2004.0,1,2.0
4519.0,2004.0,1,2.0
4526.0,2004.0,1,5.0
4533.0,2004.0,1,30.0
4534.0,2004.0,1,15.0
4535.0,2004.0,1,3.0
4545.0,2004.0,1,3.0
4548.0,2004.0,1,59.0
4549.0,2004.0,1,47.0
4552.0,2004.0,1,2.0
4555.0,2004.0,1,2.0
4565.0,2004.0,1,17.0
4571.0,2004.0,1,6.0
4573.0,2004.0,1,1.0
4578.0,2004.0,1,9.0
4587.0,2004.0,1,15.0
4602.0,2004.0,1,2.0
4606.0,2004.0,1,2.0
4607.0,2004.0,1,1.0
4608.0,2004.0,1,6.0
4609.0,2004.0,1,1.0
4610.0,2004.0,1,4.0
4611.0,2004.0,1,7.0
4612.0,2004.0,1,1.0
4617.0,2004.0,1,2.0
4618.0,2004.0,1,3.0
4619.0,2004.0,1,1.0
4621.0,2004.0,1,2.0
4622.0,2004.0,1,4.0
4625.0,2004.0,1,20.0
4631.0,2004.0,1,32.0
4633.0,2004.0,1,41.0
4634.0,2004.0,1,3.0
4649.0,2004.0,1,21.0
4651.0,2004.0,1,25.0
4652.0,2004.0,1,19.0
4665.0,2004.0,1,3.0
4669.0,2004.0,1,7.0
4673.0,2004.0,1,10.0
4674.0,2004.0,1,2.0
4676.0,2004.0,1,13.0
4687.0,2004.0,1,6.0
4688.0,2004.0,1,6.0
4690.0,2004.0,1,30.0
4693.0,2004.0,1,2.0
4697.0,2004.0,1,8.0
4709.0,2004.0,1,7.0
4710.0,2004.0,1,58.0
4747.0,2004.0,1,28.0
4750.0,2004.0,1,60.0
4753.0,2004.0,1,28.0
4754.0,2004.0,1,1.0
4768.0,2004.0,1,11.0
4770.0,2004.0,1,1.0
4782.0,2004.0,1,5.0
4783.0,2004.0,1,1.0
4785.0,2004.0,1,1.0
4793.0,2004.0,1,1.0
4797.0,2004.0,1,2.0
4798.0,2004.0,1,5.0
4800.0,2004.0,1,1.0
4802.0,2004.0,1,9.0
4803.0,2004.0,1,17.0
4807.0,2004.0,1,1.0
4808.0,2004.0,1,1.0
4809.0,2004.0,1,5.0
4814.0,2004.0,1,7.0
4817.0,2004.0,1,1.0
4821.0,2004.0,1,1.0
4822.0,2004.0,1,30.0
4827.0,2004.0,1,45.0
4838.0,2004.0,1,6.0
4839.0,2004.0,1,26.0
4848.0,2004.0,1,3.0
4855.0,2004.0,1,3.0
4859.0,2004.0,1,1.0
4860.0,2004.0,1,10.0
4865.0,2004.0,1,2.0
4867.0,2004.0,1,2.0
4872.0,2004.0,1,33.0
4876.0,2004.0,1,15.0
4877.0,2004.0,1,1.0
4879.0,2004.0,1,5.0
4880.0,2004.0,1,1.0
4889.0,2004.0,1,9.0
4893.0,2004.0,1,2.0
4899.0,2004.0,1,30.0
4901.0,2004.0,1,3.0
4905.0,2004.0,1,3.0
4906.0,2004.0,1,6.0
4911.0,2004.0,1,11.0
4912.0,2004.0,1,59.0
4914.0,2004.0,1,4.0
4916.0,2004.0,1,2.0
4917.0,2004.0,1,9.0
4918.0,2004.0,1,9.0
4925.0,2004.0,1,12.0
4926.0,2004.0,1,15.0
4930.0,2004.0,1,1.0
4932.0,2004.0,1,18.0
4935.0,2004.0,1,3.0
4948.0,2004.0,1,7.0
4951.0,2004.0,1,1.0
4953.0,2004.0,1,1.0
4959.0,2004.0,1,2.0
4965.0,2004.0,1,4.0
4969.0,2004.0,1,2.0
4974.0,2004.0,1,3.0
4975.0,2004.0,1,1.0
4976.0,2004.0,1,1.0
4977.0,2004.0,1,35.0
4979.0,2004.0,1,8.0
4982.0,2004.0,1,4.0
4991.0,2004.0,1,4.0
4992.0,2004.0,1,1.0
5000.0,2004.0,1,9.0
5003.0,2004.0,1,3.0
5004.0,2004.0,1,11.0
5005.0,2004.0,1,2.0
5012.0,2004.0,1,1.0
5019.0,2004.0,1,31.0
5026.0,2004.0,1,3.0
5027.0,2004.0,1,12.0
5034.0,2004.0,1,2.0
5036.0,2004.0,1,20.0
5037.0,2004.0,1,1.0
5045.0,2004.0,1,29.0
5048.0,2004.0,1,2.0
5056.0,2004.0,1,12.0
5058.0,2004.0,1,1.0
5062.0,2004.0,1,18.0
5067.0,2004.0,1,7.0
5072.0,2004.0,1,6.0
5076.0,2004.0,1,2.0
5079.0,2004.0,1,24.0
5087.0,2004.0,1,3.0
5091.0,2004.0,1,8.0
5093.0,2004.0,1,13.0
5098.0,2004.0,1,29.0
5103.0,2004.0,1,3.0
5116.0,2004.0,1,25.0
5118.0,2004.0,1,1.0
5119.0,2004.0,1,13.0
5122.0,2004.0,1,1.0
5124.0,2004.0,1,2.0
5125.0,2004.0,1,1.0
5129.0,2004.0,1,1.0
5131.0,2004.0,1,14.0
5133.0,2004.0,1,5.0
5135.0,2004.0,1,11.0
5136.0,2004.0,1,3.0
5141.0,2004.0,1,9.0
5144.0,2004.0,1,2.0
5152.0,2004.0,1,3.0
5161.0,2004.0,1,3.0
5164.0,2004.0,1,2.0
5166.0,2004.0,1,2.0
5167.0,2004.0,1,8.0
5169.0,2004.0,1,10.0
5170.0,2004.0,1,7.0
5173.0,2004.0,1,5.0
5176.0,2004.0,1,1.0
5178.0,2004.0,1,2.0
5179.0,2004.0,1,1.0
5181.0,2004.0,1,1.0
5182.0,2004.0,1,10.0
5183.0,2004.0,1,3.0
5185.0,2004.0,1,7.0
5198.0,2004.0,1,6.0
5200.0,2004.0,1,19.0
5202.0,2004.0,1,2.0
5220.0,2004.0,1,1.0
5224.0,2004.0,1,3.0
5227.0,2004.0,1,1.0
5228.0,2004.0,1,1.0
5234.0,2004.0,1,22.0
5235.0,2004.0,1,2.0
5244.0,2004.0,1,1.0
5247.0,2004.0,1,17.0
5249.0,2004.0,1,2.0
5261.0,2004.0,1,1.0
5262.0,2004.0,1,2.0
5263.0,2004.0,1,5.0
5267.0,2004.0,1,3.0
5269.0,2004.0,1,4.0
5274.0,2004.0,1,17.0
5278.0,2004.0,1,1.0
5284.0,2004.0,1,2.0
5300.0,2004.0,1,10.0
5303.0,2004.0,1,4.0
5305.0,2004.0,1,8.0
5306.0,2004.0,1,22.0
5307.0,2004.0,1,6.0
5308.0,2004.0,1,7.0
5313.0,2004.0,1,2.0
5314.0,2004.0,1,1.0
5315.0,2004.0,1,5.0
5316.0,2004.0,1,13.0
5319.0,2004.0,1,3.0
5321.0,2004.0,1,4.0
5329.0,2004.0,1,1.0
5341.0,2004.0,1,21.0
5362.0,2004.0,1,49.0
5364.0,2004.0,1,10.0
5380.0,2004.0,1,11.0
5382.0,2004.0,1,39.0
5386.0,2004.0,1,85.0
5394.0,2004.0,1,1.0
5415.0,2004.0,1,2.0
5486.0,2004.0,1,1.0
5501.0,2004.0,1,10.0
5507.0,2004.0,1,23.0
5512.0,2004.0,1,19.0
5563.0,2004.0,1,1.0
5565.0,2004.0,1,1.0
5569.0,2004.0,1,1.0
5573.0,2004.0,1,1.0
5576.0,2004.0,1,1.0
5588.0,2004.0,1,1.0
5636.0,2004.0,1,14.0
5637.0,2004.0,1,27.0
5639.0,2004.0,1,205.0
5643.0,2004.0,1,5.0
5646.0,2004.0,1,8.0
5653.0,2004.0,1,5.0
5672.0,2004.0,1,122.0
5689.0,2004.0,1,22.0
5710.0,2004.0,1,24.0
5754.0,2004.0,1,30.0
5760.0,2004.0,1,2.0
5781.0,2004.0,1,1.0
5787.0,2004.0,1,1.0
5791.0,2004.0,1,45.0
5795.0,2004.0,1,82.0
5799.0,2004.0,1,54.0
5813.0,2004.0,1,3.0
5814.0,2004.0,1,47.0
5826.0,2004.0,1,14.0
5898.0,2004.0,1,50.0
5937.0,2004.0,1,21.0
5971.0,2004.0,1,28.0
5982.0,2004.0,1,44.0
5984.0,2004.0,1,14.0
5986.0,2004.0,1,69.0
6024.0,2004.0,1,36.0
6026.0,2004.0,1,5.0
6030.0,2004.0,1,18.0
6094.0,2004.0,1,3.0
6095.0,2004.0,1,13.0
6096.0,2004.0,1,16.0
6101.0,2004.0,1,20.0
6106.0,2004.0,1,4.0
6107.0,2004.0,1,5.0
6108.0,2004.0,1,4.0
6110.0,2004.0,1,2.0
6112.0,2004.0,1,1.0
6116.0,2004.0,1,10.0
6117.0,2004.0,1,2.0
6118.0,2004.0,1,6.0
6119.0,2004.0,1,1.0
6120.0,2004.0,1,3.0
6121.0,2004.0,1,32.0
6123.0,2004.0,1,12.0
6124.0,2004.0,1,45.0
6126.0,2004.0,1,25.0
6127.0,2004.0,1,10.0
6128.0,2004.0,1,3.0
6135.0,2004.0,1,21.0
6136.0,2004.0,1,11.0
6137.0,2004.0,1,1.0
6138.0,2004.0,1,9.0
6140.0,2004.0,1,1.0
6142.0,2004.0,1,4.0
6147.0,2004.0,1,1.0
6148.0,2004.0,1,4.0
6149.0,2004.0,1,16.0
6163.0,2004.0,1,2.0
6182.0,2004.0,1,2.0
6185.0,2004.0,1,1.0
6186.0,2004.0,1,5.0
6187.0,2004.0,1,4.0
6188.0,2004.0,1,4.0
6196.0,2004.0,1,15.0
6233.0,2004.0,1,23.0
6240.0,2004.0,1,18.0
6244.0,2004.0,1,2.0
6257.0,2004.0,1,2.0
6274.0,2004.0,1,1.0
6277.0,2004.0,1,17.0
6310.0,2004.0,1,19.0
6311.0,2004.0,1,1.0
6336.0,2004.0,1,5.0
6349.0,2004.0,1,50.0
6364.0,2004.0,1,8.0
6379.0,2004.0,1,132.0
6402.0,2004.0,1,33.0
6404.0,2004.0,1,44.0
6419.0,2004.0,1,218.0
6427.0,2004.0,1,22.0
6436.0,2004.0,1,1.0
6439.0,2004.0,1,3.0
6453.0,2004.0,1,28.0
6460.0,2004.0,1,3.0
6465.0,2004.0,1,38.0
6468.0,2004.0,1,3.0
6476.0,2004.0,1,12.0
6523.0,2004.0,1,3.0
6525.0,2004.0,1,9.0
6528.0,2004.0,1,11.0
6536.0,2004.0,1,13.0
6537.0,2004.0,1,54.0
6539.0,2004.0,1,1.0
6543.0,2004.0,1,4.0
6544.0,2004.0,1,4.0
6558.0,2004.0,1,1.0
6560.0,2004.0,1,1.0
6564.0,2004.0,1,17.0
6565.0,2004.0,1,9.0
6567.0,2004.0,1,21.0
6591.0,2004.0,1,34.0
6608.0,2004.0,1,73.0
6612.0,2004.0,1,2.0
6623.0,2004.0,1,2.0
6634.0,2004.0,1,1.0
6641.0,2004.0,1,11.0
6646.0,2004.0,1,44.0
6647.0,2004.0,1,11.0
6649.0,2004.0,1,2.0
6650.0,2004.0,1,7.0
6654.0,2004.0,1,6.0
6655.0,2004.0,1,4.0
6657.0,2004.0,1,38.0
6659.0,2004.0,1,1.0
6660.0,2004.0,1,8.0
6666.0,2004.0,1,2.0
6671.0,2004.0,1,1.0
