año,codigo snies del programa,inscritos,semestre
2020,103187,416,1
2020,103188,196,1
2020,103189,62,1
2020,103190,37,1
2020,103194,14,1
2020,103195,326,1
2020,103196,10,1
2020,103198,54,1
2020,103199,3,1
2020,103201,51,1
2020,103205,13,1
2020,103206,104,1
2020,103208,24,1
2020,103209,34,1
2020,103210,2,1
2020,103211,35,1
2020,103212,9,1
2020,103213,356,1
2020,103215,51,1
2020,103216,23,1
2020,103217,26,1
2020,103218,7,1
2020,103221,16,1
2020,103224,53,1
2020,103226,1,1
2020,103227,8,1
2020,103228,12,1
2020,103229,121,1
2020,103230,32,1
2020,103231,12,1
2020,103232,199,1
2020,103234,10,1
2020,103236,64,1
2020,103239,7,1
2020,103240,93,1
2020,103243,59,1
2020,103244,25,1
2020,103245,5,1
2020,103246,53,1
2020,103247,2,1
2020,103249,4,1
2020,103250,66,1
2020,103252,36,1
2020,103253,5,1
2020,103254,1,1
2020,103255,12,1
2020,103257,11,1
2020,103258,7,1
2020,103262,37,1
2020,103263,230,1
2020,103265,64,1
2020,103267,7,1
2020,103268,3,1
2020,103269,13,1
2020,103272,77,1
2020,103274,23,1
2020,103275,35,1
2020,103276,23,1
2020,103277,1,1
2020,103278,9,1
2020,103279,75,1
2020,103281,101,1
2020,103282,51,1
2020,103285,13,1
2020,103287,22,1
2020,103288,62,1
2020,103290,1,1
2020,103292,7,1
2020,103293,136,1
2020,103294,14,1
2020,103295,18,1
2020,103298,36,1
2020,103299,28,1
2020,103300,16,1
2020,103302,152,1
2020,103303,77,1
2020,103304,1,1
2020,103306,16,1
2020,103307,1,1
2020,103308,3,1
2020,103312,124,1
2020,103313,43,1
2020,103315,24,1
2020,103316,119,1
2020,103317,101,1
2020,103319,62,1
2020,103320,100,1
2020,103323,28,1
2020,103324,2,1
2020,103325,22,1
2020,103326,16,1
2020,103327,2,1
2020,103328,17,1
2020,103330,53,1
2020,103332,1,1
2020,103333,56,1
2020,103334,14,1
2020,103337,6,1
2020,103338,24,1
2020,103339,10,1
2020,103340,37,1
2020,103341,48,1
2020,103342,31,1
2020,103343,59,1
2020,103346,1,1
2020,103349,1,1
2020,103351,1,1
2020,103352,11,1
2020,103353,8,1
2020,103354,134,1
2020,103358,7,1
2020,103359,5,1
2020,103360,28,1
2020,103364,7,1
2020,103365,37,1
2020,103368,4,1
2020,103369,4,1
2020,103371,21,1
2020,103372,18,1
2020,103374,5,1
2020,103375,11,1
2020,103376,256,1
2020,103377,29,1
2020,103379,101,1
2020,103380,12,1
2020,103381,2,1
2020,103382,40,1
2020,103384,14,1
2020,103385,16,1
2020,103387,55,1
2020,103388,34,1
2020,103389,31,1
2020,103390,150,1
2020,103391,10,1
2020,103398,449,1
2020,103402,5,1
2020,103403,2,1
2020,103404,52,1
2020,103405,8,1
2020,103406,18,1
2020,103408,13,1
2020,103409,9,1
2020,103411,14,1
2020,103412,12,1
2020,103413,14,1
2020,103416,16,1
2020,103417,51,1
2020,103418,45,1
2020,103420,66,1
2020,103421,1,1
2020,103422,155,1
2020,103423,48,1
2020,103424,64,1
2020,103426,2,1
2020,103429,63,1
2020,103430,13,1
2020,103431,42,1
2020,103432,9,1
2020,103433,74,1
2020,103434,9,1
2020,103444,67,1
2020,103447,104,1
2020,103448,1,1
2020,103450,80,1
2020,103451,9,1
2020,103453,50,1
2020,103454,600,1
2020,103455,199,1
2020,103459,701,1
2020,103461,17,1
2020,103462,60,1
2020,103464,21,1
2020,103465,39,1
2020,103466,56,1
2020,103467,20,1
2020,103471,45,1
2020,103472,75,1
2020,103473,64,1
2020,103474,11,1
2020,103479,4,1
2020,103482,35,1
2020,103483,17,1
2020,103488,8,1
2020,103491,91,1
2020,103494,13,1
2020,103497,1,1
2020,103498,24,1
2020,103499,3,1
2020,103500,41,1
2020,103501,38,1
2020,103502,132,1
2020,103505,18,1
2020,103507,9,1
2020,103508,38,1
2020,103509,33,1
2020,103510,44,1
2020,103514,96,1
2020,103515,1,1
2020,103517,28,1
2020,103519,1,1
2020,103521,11,1
2020,103524,60,1
2020,103525,2,1
2020,103526,26,1
2020,103527,63,1
2020,103528,13,1
2020,103530,13,1
2020,103531,8,1
2020,103532,200,1
2020,103533,699,1
2020,103534,999,1
2020,103535,700,1
2020,103536,700,1
2020,103537,649,1
2020,103538,500,1
2020,103539,599,1
2020,103540,6,1
2020,103541,998,1
2020,103542,598,1
2020,103543,37,1
2020,103544,17,1
2020,103546,2,1
2020,103547,11,1
2020,103548,382,1
2020,103549,13,1
2020,103550,29,1
2020,103551,23,1
2020,103553,10,1
2020,103555,3,1
2020,103556,2,1
2020,103557,139,1
2020,103558,3,1
2020,103567,63,1
2020,103568,83,1
2020,103572,46,1
2020,103575,1,1
2020,103577,40,1
2020,103580,81,1
2020,103581,1,1
2020,103582,1,1
2020,103583,40,1
2020,103585,152,1
2020,103588,15,1
2020,103589,16,1
2020,103591,303,1
2020,103592,92,1
2020,103594,11,1
2020,103595,75,1
2020,103597,384,1
2020,103598,345,1
2020,103599,1,1
2020,103600,17,1
2020,103602,30,1
2020,103604,12,1
2020,103605,34,1
2020,103607,2,1
2020,103609,9,1
2020,103612,9,1
2020,103613,174,1
2020,103614,41,1
2020,103615,3,1
2020,103618,49,1
2020,103621,95,1
2020,103633,106,1
2020,103634,78,1
2020,103635,116,1
2020,103638,54,1
2020,103639,60,1
2020,103640,123,1
2020,103641,8,1
2020,103642,54,1
2020,103643,83,1
2020,103644,4,1
2020,103645,20,1
2020,103646,7,1
2020,103647,38,1
2020,103649,17,1
2020,103650,14,1
2020,103652,24,1
2020,103655,9,1
2020,103656,5,1
2020,103657,35,1
2020,103658,174,1
2020,103659,79,1
2020,103660,142,1
2020,103662,19,1
2020,103663,9,1
2020,103664,71,1
2020,103665,30,1
2020,103666,50,1
2020,103667,5,1
2020,103668,8,1
2020,103669,18,1
2020,103670,33,1
2020,103671,354,1
2020,103672,74,1
2020,103674,13,1
2020,103675,85,1
2020,103676,144,1
2020,103677,184,1
2020,103678,70,1
2020,103679,1,1
2020,103681,93,1
2020,103682,8,1
2020,103683,1,1
2020,103698,6,1
2020,103699,59,1
2020,103704,3,1
2020,103705,14,1
2020,103706,6,1
2020,103707,36,1
2020,103708,15,1
2020,103709,145,1
2020,103712,43,1
2020,103713,19,1
2020,103714,1,1
2020,103716,38,1
2020,103717,83,1
2020,103718,15,1
2020,103719,13,1
2020,103721,17,1
2020,103722,22,1
2020,103724,239,1
2020,103729,83,1
2020,103734,1,1
2020,103738,28,1
2020,103741,27,1
2020,103745,21,1
2020,103746,48,1
2020,103750,20,1
2020,103751,174,1
2020,103752,256,1
2020,103754,1,1
2020,103755,12,1
2020,103756,466,1
2020,103757,16,1
2020,103759,2,1
2020,103761,39,1
2020,103762,8,1
2020,103763,39,1
2020,103764,1,1
2020,103765,2,1
2020,103766,12,1
2020,103767,30,1
2020,103768,21,1
2020,103769,27,1
2020,103770,4,1
2020,103773,81,1
2020,103774,4,1
2020,103775,86,1
2020,103777,7,1
2020,103779,33,1
2020,103780,20,1
2020,103781,16,1
2020,103782,15,1
2020,103783,21,1
2020,103785,22,1
2020,103788,9,1
2020,103791,6,1
2020,103794,32,1
2020,103796,12,1
2020,103797,30,1
2020,103798,17,1
2020,103799,1686,1
2020,103800,146,1
2020,103802,871,1
2020,103804,41,1
2020,103805,1,1
2020,103808,5,1
2020,103809,30,1
2020,103811,13,1
2020,103812,66,1
2020,103821,276,1
2020,103822,45,1
2020,103825,10,1
2020,103826,120,1
2020,103828,4,1
2020,103833,102,1
2020,103834,14,1
2020,103836,25,1
2020,103838,36,1
2020,103839,10,1
2020,103840,1,1
2020,103841,26,1
2020,103842,8,1
2020,103843,60,1
2020,103844,19,1
2020,103846,17,1
2020,103847,4,1
2020,103848,22,1
2020,103849,14,1
2020,103850,9,1
2020,103852,13,1
2020,103853,405,1
2020,103859,15,1
2020,103860,66,1
2020,103862,72,1
2020,103863,11,1
2020,103864,49,1
2020,103865,65,1
2020,103866,5,1
2020,103869,145,1
2020,103870,22,1
2020,103871,7,1
2020,103872,2,1
2020,103874,22,1
2020,103875,22,1
2020,103880,135,1
2020,103881,19,1
2020,103885,19,1
2020,103886,23,1
2020,103887,20,1
2020,103888,6,1
2020,103897,86,1
2020,103898,1,1
2020,103902,81,1
2020,103903,55,1
2020,103904,48,1
2020,103906,19,1
2020,103907,4,1
2020,103908,23,1
2020,103915,3,1
2020,103916,24,1
2020,103917,5,1
2020,103919,15,1
2020,103922,11,1
2020,103924,69,1
2020,103928,163,1
2020,103929,23,1
2020,103930,9,1
2020,103931,8,1
2020,103947,24,1
2020,103949,49,1
2020,103953,117,1
2020,103954,38,1
2020,103955,125,1
2020,103959,36,1
2020,103969,34,1
2020,103974,32,1
2020,103979,49,1
2020,103980,181,1
2020,103981,53,1
2020,103983,63,1
2020,103985,28,1
2020,103989,54,1
2020,103990,40,1
2020,103993,51,1
2020,103994,29,1
2020,103997,83,1
2020,103999,164,1
2020,104000,58,1
2020,104001,141,1
2020,104002,519,1
2020,104008,111,1
2020,104009,51,1
2020,104012,46,1
2020,104013,111,1
2020,104015,231,1
2020,104016,97,1
2020,104019,128,1
2020,104021,59,1
2020,104023,4,1
2020,104024,54,1
2020,104025,64,1
2020,104026,238,1
2020,104029,19,1
2020,104032,36,1
2020,104033,97,1
2020,104035,88,1
2020,104045,362,1
2020,104049,63,1
2020,104050,304,1
2020,104051,419,1
2020,104056,63,1
2020,104057,17,1
2020,104058,10,1
2020,104060,7,1
2020,104061,2,1
2020,104069,4,1
2020,104070,2,1
2020,104071,697,1
2020,104072,271,1
2020,104073,27,1
2020,104074,3,1
2020,104076,1,1
2020,104080,10,1
2020,104081,54,1
2020,104082,2,1
2020,104086,1,1
2020,104089,5,1
2020,104092,20,1
2020,104093,99,1
2020,104096,213,1
2020,104100,64,1
2020,104102,41,1
2020,104105,3,1
2020,104107,2,1
2020,104110,70,1
2020,104112,132,1
2020,104113,24,1
2020,104114,38,1
2020,104132,161,1
2020,104133,46,1
2020,104134,148,1
2020,104135,30,1
2020,104136,15,1
2020,104138,98,1
2020,104140,28,1
2020,104144,3,1
2020,104145,2,1
2020,104146,2,1
2020,104147,61,1
2020,104148,25,1
2020,104150,13,1
2020,104155,14,1
2020,104156,87,1
2020,104157,28,1
2020,104161,8,1
2020,104162,23,1
2020,104164,45,1
2020,104165,11,1
2020,104166,29,1
2020,104167,35,1
2020,104168,318,1
2020,104169,7,1
2020,104173,40,1
2020,104176,13,1
2020,104179,8,1
2020,104180,1,1
2020,104181,48,1
2020,104182,89,1
2020,104184,4,1
2020,104185,59,1
2020,104188,45,1
2020,104189,3,1
2020,104190,10,1
2020,104192,10,1
2020,104194,17,1
2020,104196,6,1
2020,104202,30,1
2020,104203,22,1
2020,104204,21,1
2020,104205,5,1
2020,104206,31,1
2020,104207,14,1
2020,104208,4,1
2020,104210,622,1
2020,104211,1,1
2020,104214,21,1
2020,104215,400,1
2020,104218,22,1
2020,104219,39,1
2020,104220,11,1
2020,104221,22,1
2020,104222,75,1
2020,104225,2,1
2020,104226,8,1
2020,104227,23,1
2020,104228,9,1
2020,104232,73,1
2020,104233,13,1
2020,104234,13,1
2020,104235,103,1
2020,104236,48,1
2020,104237,12,1
2020,104238,62,1
2020,104239,2,1
2020,104240,8,1
2020,104242,57,1
2020,104247,105,1
2020,104249,20,1
2020,104250,32,1
2020,104251,26,1
2020,104257,22,1
2020,104258,70,1
2020,104261,18,1
2020,104263,54,1
2020,104264,538,1
2020,104268,12,1
2020,104270,257,1
2020,104275,3,1
2020,104276,3,1
2020,104278,71,1
2020,104279,3,1
2020,104281,24,1
2020,104283,23,1
2020,104284,94,1
2020,104285,88,1
2020,104286,150,1
2020,104287,8,1
2020,104288,9,1
2020,104289,22,1
2020,104290,109,1
2020,104293,2,1
2020,104294,7,1
2020,104295,6,1
2020,104296,5,1
2020,104302,20,1
2020,104303,17,1
2020,104304,58,1
2020,104305,8,1
2020,104306,144,1
2020,104308,5,1
2020,104309,1,1
2020,104310,1,1
2020,104315,41,1
2020,104317,5,1
2020,104318,11,1
2020,104319,5,1
2020,104320,23,1
2020,104322,5,1
2020,104323,92,1
2020,104326,43,1
2020,104328,90,1
2020,104331,1,1
2020,104332,87,1
2020,104336,7,1
2020,104337,6,1
2020,104338,17,1
2020,104339,39,1
2020,104340,198,1
2020,104342,42,1
2020,104345,25,1
2020,104347,8,1
2020,104349,48,1
2020,104350,11,1
2020,104351,10,1
2020,104352,14,1
2020,104355,38,1
2020,104356,25,1
2020,104360,21,1
2020,104362,12,1
2020,104363,33,1
2020,104364,2,1
2020,104366,21,1
2020,104367,19,1
2020,104371,8,1
2020,104372,5,1
2020,104374,68,1
2020,104376,57,1
2020,104377,266,1
2020,104382,15,1
2020,104384,19,1
2020,104385,50,1
2020,104386,179,1
2020,104387,43,1
2020,104389,32,1
2020,104395,75,1
2020,104396,31,1
2020,104397,349,1
2020,104398,57,1
2020,104402,30,1
2020,104404,80,1
2020,104405,20,1
2020,104407,24,1
2020,104410,20,1
2020,104411,1,1
2020,104412,20,1
2020,104413,75,1
2020,104414,29,1
2020,104415,22,1
2020,104417,2,1
2020,104418,67,1
2020,104419,56,1
2020,104421,3,1
2020,104422,105,1
2020,104423,128,1
2020,104426,118,1
2020,104429,46,1
2020,104430,33,1
2020,104431,8,1
2020,104433,143,1
2020,104434,9,1
2020,104436,78,1
2020,104437,24,1
2020,104438,9,1
2020,104439,66,1
2020,104440,8,1
2020,104446,56,1
2020,104448,2,1
2020,104450,1,1
2020,104451,16,1
2020,104455,10,1
2020,104456,7,1
2020,104457,1,1
2020,104459,12,1
2020,104460,16,1
2020,104462,32,1
2020,104463,29,1
2020,104464,1,1
2020,104466,30,1
2020,104467,61,1
2020,104468,1,1
2020,104469,18,1
2020,104470,31,1
2020,104471,20,1
2020,104472,116,1
2020,104473,95,1
2020,104475,62,1
2020,104477,11,1
2020,104481,25,1
2020,104482,15,1
2020,104483,9,1
2020,104486,21,1
2020,104487,5,1
2020,104488,21,1
2020,104489,72,1
2020,104491,45,1
2020,104494,45,1
2020,104496,11,1
2020,104497,24,1
2020,104500,6,1
2020,104502,52,1
2020,104503,1,1
2020,104504,1,1
2020,104507,6,1
2020,104508,2,1
2020,104510,7,1
2020,104511,94,1
2020,104512,17,1
2020,104513,4,1
2020,104516,275,1
2020,104517,1,1
2020,104518,88,1
2020,104520,3,1
2020,104525,10,1
2020,104526,6,1
2020,104527,38,1
2020,104528,11,1
2020,104529,1,1
2020,104530,44,1
2020,104531,2,1
2020,104533,9,1
2020,104534,17,1
2020,104535,8,1
2020,104536,26,1
2020,104537,3,1
2020,104538,9,1
2020,104539,27,1
2020,104540,4,1
2020,104541,1,1
2020,104542,116,1
2020,104543,1,1
2020,104544,59,1
2020,104545,569,1
2020,104546,35,1
2020,104547,13,1
2020,104550,13,1
2020,104553,164,1
2020,104554,56,1
2020,104555,19,1
2020,104556,50,1
2020,104557,28,1
2020,104558,129,1
2020,104559,28,1
2020,104560,49,1
2020,104562,57,1
2020,104564,174,1
2020,104565,181,1
2020,104572,23,1
2020,104580,150,1
2020,104582,49,1
2020,104584,67,1
2020,104586,57,1
2020,104590,31,1
2020,104598,13,1
2020,104600,54,1
2020,104601,72,1
2020,104602,11,1
2020,104603,8,1
2020,104611,18,1
2020,104615,1,1
2020,104617,6,1
2020,104621,3,1
2020,104622,11,1
2020,104623,56,1
2020,104626,2,1
2020,104627,136,1
2020,104629,7,1
2020,104633,52,1
2020,104634,30,1
2020,104635,107,1
2020,104637,22,1
2020,104638,76,1
2020,104639,38,1
2020,104640,165,1
2020,104642,20,1
2020,104643,1,1
2020,104644,22,1
2020,104648,4,1
2020,104653,2,1
2020,104654,53,1
2020,104655,21,1
2020,104656,1,1
2020,104657,39,1
2020,104661,22,1
2020,104662,3,1
2020,104663,1,1
2020,104664,17,1
2020,104665,1,1
2020,104667,215,1
2020,104669,2,1
2020,104670,7,1
2020,104671,5,1
2020,104672,31,1
2020,104673,17,1
2020,104674,50,1
2020,104678,7,1
2020,104680,10,1
2020,104682,173,1
2020,104683,15,1
2020,104684,14,1
2020,104686,96,1
2020,104687,1,1
2020,104688,22,1
2020,104690,2,1
2020,104692,18,1
2020,104693,154,1
2020,104694,74,1
2020,104695,9,1
2020,104697,19,1
2020,104699,47,1
2020,104702,12,1
2020,104703,3,1
2020,104704,1,1
2020,104705,2,1
2020,104706,11,1
2020,104709,17,1
2020,104710,33,1
2020,104712,29,1
2020,104713,4,1
2020,104714,16,1
2020,104715,21,1
2020,104716,5,1
2020,104717,30,1
2020,104721,8,1
2020,104724,1,1
2020,104725,14,1
2020,104726,33,1
2020,104727,67,1
2020,104730,3,1
2020,104732,61,1
2020,104734,21,1
2020,104735,173,1
2020,104736,26,1
2020,104737,14,1
2020,104738,43,1
2020,104739,9,1
2020,104740,12,1
2020,104744,52,1
2020,104745,4,1
2020,104747,17,1
2020,104752,4,1
2020,104761,27,1
2020,104762,3,1
2020,104763,10,1
2020,104765,11,1
2020,104766,12,1
2020,104767,45,1
2020,104768,12,1
2020,104769,1,1
2020,104771,8,1
2020,104772,15,1
2020,104781,17,1
2020,104783,8,1
2020,104786,197,1
2020,104787,11,1
2020,104788,1,1
2020,104789,10,1
2020,104790,9,1
2020,104791,5,1
2020,104793,107,1
2020,104794,60,1
2020,104800,112,1
2020,104801,115,1
2020,104802,37,1
2020,104803,8,1
2020,104805,602,1
2020,104806,18,1
2020,104807,30,1
2020,104808,153,1
2020,104809,16,1
2020,104810,13,1
2020,104811,48,1
2020,104812,2,1
2020,104814,2,1
2020,104818,19,1
2020,104819,14,1
2020,104820,85,1
2020,104821,63,1
2020,104825,3,1
2020,104826,43,1
2020,104827,8,1
2020,104828,30,1
2020,104829,61,1
2020,104831,24,1
2020,104832,4,1
2020,104833,1,1
2020,104834,9,1
2020,104835,6,1
2020,104837,19,1
2020,104838,64,1
2020,104839,10,1
2020,104841,2,1
2020,104843,2,1
2020,104846,11,1
2020,104848,4,1
2020,104849,139,1
2020,104850,287,1
2020,104851,25,1
2020,104852,5,1
2020,104854,19,1
2020,104855,544,1
2020,104856,134,1
2020,104857,9,1
2020,104858,19,1
2020,104859,12,1
2020,104860,12,1
2020,104861,20,1
2020,104862,107,1
2020,104863,140,1
2020,104864,10,1
2020,104867,21,1
2020,104868,2,1
2020,104870,3,1
2020,104871,36,1
2020,104872,2,1
2020,104873,14,1
2020,104874,241,1
2020,104875,39,1
2020,104877,22,1
2020,104878,77,1
2020,104879,8,1
2020,104880,31,1
2020,104881,39,1
2020,104882,16,1
2020,104884,1,1
2020,104885,13,1
2020,104886,4,1
2020,104887,102,1
2020,104888,10,1
2020,104889,34,1
2020,104890,3,1
2020,104892,15,1
2020,104894,11,1
2020,104895,133,1
2020,104896,22,1
2020,104897,55,1
2020,104898,26,1
2020,104900,7,1
2020,104901,5,1
2020,104902,19,1
2020,104904,152,1
2020,104905,11,1
2020,104906,8,1
2020,104908,1,1
2020,104909,91,1
2020,104911,4,1
2020,104912,5,1
2020,104913,58,1
2020,104915,14,1
2020,104916,16,1
2020,104918,7,1
2020,104919,1,1
2020,104922,6,1
2020,104924,4,1
2020,104925,3,1
2020,104929,27,1
2020,104930,11,1
2020,104933,19,1
2020,104941,118,1
2020,104942,6,1
2020,104943,1,1
2020,104945,100,1
2020,104946,13,1
2020,104948,23,1
2020,104951,6,1
2020,104952,2,1
2020,104953,33,1
2020,104954,9,1
2020,104956,31,1
2020,104957,30,1
2020,104958,62,1
2020,104959,8,1
2020,104962,23,1
2020,104963,17,1
2020,104968,14,1
2020,104970,19,1
2020,104971,22,1
2020,104973,17,1
2020,104974,136,1
2020,104975,3,1
2020,104976,7,1
2020,104977,26,1
2020,104978,290,1
2020,104979,72,1
2020,104980,135,1
2020,104986,34,1
2020,104987,15,1
2020,104988,7,1
2020,104990,56,1
2020,104992,6,1
2020,104993,43,1
2020,104994,8,1
2020,104997,25,1
2020,105001,22,1
2020,105002,360,1
2020,105005,16,1
2020,105006,14,1
2020,105008,16,1
2020,105009,33,1
2020,105012,53,1
2020,105013,13,1
2020,105014,40,1
2020,105015,145,1
2020,105016,148,1
2020,105017,34,1
2020,105018,31,1
2020,105019,9,1
2020,105021,9,1
2020,105026,4,1
2020,105028,12,1
2020,105030,20,1
2020,105031,3,1
2020,105033,2,1
2020,105036,194,1
2020,105037,75,1
2020,105038,26,1
2020,105042,2,1
2020,105043,152,1
2020,105044,50,1
2020,105045,64,1
2020,105046,7,1
2020,105047,7,1
2020,105048,42,1
2020,105049,8,1
2020,105053,10,1
2020,105057,27,1
2020,105058,7,1
2020,105059,34,1
2020,105060,78,1
2020,105061,12,1
2020,105062,3,1
2020,105066,122,1
2020,105067,20,1
2020,105068,7,1
2020,105070,1,1
2020,105072,70,1
2020,105073,1,1
2020,105077,4,1
2020,105079,38,1
2020,105080,5,1
2020,105082,103,1
2020,105083,11,1
2020,105084,41,1
2020,105085,4,1
2020,105086,255,1
2020,105087,6,1
2020,105088,49,1
2020,105089,18,1
2020,105090,1,1
2020,105092,1,1
2020,105093,1,1
2020,105094,7,1
2020,105095,9,1
2020,105096,42,1
2020,105100,4,1
2020,105101,30,1
2020,105105,2,1
2020,105106,37,1
2020,105107,95,1
2020,105108,18,1
2020,105109,127,1
2020,105110,37,1
2020,105111,52,1
2020,105113,122,1
2020,105114,68,1
2020,105122,71,1
2020,105123,38,1
2020,105124,9,1
2020,105125,41,1
2020,105126,38,1
2020,105127,58,1
2020,105128,50,1
2020,105131,15,1
2020,105133,21,1
2020,105134,2,1
2020,105136,7,1
2020,105137,1,1
2020,105139,2,1
2020,105140,83,1
2020,105141,7,1
2020,105142,20,1
2020,105143,12,1
2020,105145,4,1
2020,105147,35,1
2020,105148,16,1
2020,105149,32,1
2020,105150,8,1
2020,105151,127,1
2020,105153,19,1
2020,105155,12,1
2020,105159,21,1
2020,105161,9,1
2020,105163,142,1
2020,105164,1,1
2020,105174,2,1
2020,105176,17,1
2020,105177,55,1
2020,105180,31,1
2020,105181,28,1
2020,105186,2,1
2020,105189,94,1
2020,105190,16,1
2020,105191,20,1
2020,105192,12,1
2020,105193,6,1
2020,105194,85,1
2020,105195,5,1
2020,105197,42,1
2020,105198,29,1
2020,105201,31,1
2020,105203,44,1
2020,105204,162,1
2020,105205,25,1
2020,105208,28,1
2020,105210,64,1
2020,105211,46,1
2020,105212,15,1
2020,105214,4,1
2020,105215,2,1
2020,105216,256,1
2020,105218,327,1
2020,105221,28,1
2020,105224,12,1
2020,105225,24,1
2020,105228,28,1
2020,105229,12,1
2020,105230,54,1
2020,105232,27,1
2020,105234,2,1
2020,105236,1,1
2020,105237,93,1
2020,105238,80,1
2020,105242,46,1
2020,105246,10,1
2020,105247,22,1
2020,105249,24,1
2020,105250,5,1
2020,105251,61,1
2020,105254,15,1
2020,105256,5,1
2020,105257,14,1
2020,105258,5,1
2020,105259,80,1
2020,105260,1,1
2020,105261,10,1
2020,105263,9,1
2020,105265,10,1
2020,105266,48,1
2020,105267,496,1
2020,105268,197,1
2020,105269,12,1
2020,105270,1,1
2020,105271,27,1
2020,105272,180,1
2020,105273,68,1
2020,105274,24,1
2020,105279,7,1
2020,105280,6,1
2020,105283,81,1
2020,105284,56,1
2020,105285,7,1
2020,105287,181,1
2020,105288,2,1
2020,105289,3,1
2020,105290,48,1
2020,105291,84,1
2020,105292,14,1
2020,105294,38,1
2020,105295,9,1
2020,105296,31,1
2020,105297,10,1
2020,105298,53,1
2020,105300,73,1
2020,105301,4,1
2020,105302,54,1
2020,105303,129,1
2020,105306,1,1
2020,105307,244,1
2020,105308,12,1
2020,105309,78,1
2020,105311,9,1
2020,105312,3,1
2020,105313,28,1
2020,105314,28,1
2020,105316,153,1
2020,105317,79,1
2020,105323,23,1
2020,105324,69,1
2020,105325,33,1
2020,105326,21,1
2020,105327,13,1
2020,105328,173,1
2020,105331,91,1
2020,105333,13,1
2020,105334,62,1
2020,105335,1,1
2020,105336,59,1
2020,105339,27,1
2020,105340,19,1
2020,105341,192,1
2020,105342,96,1
2020,105344,9,1
2020,105345,54,1
2020,105346,519,1
2020,105347,38,1
2020,105348,97,1
2020,105349,35,1
2020,105350,43,1
2020,105351,27,1
2020,105352,25,1
2020,105354,122,1
2020,105355,25,1
2020,105357,6,1
2020,105358,39,1
2020,105359,11,1
2020,105364,28,1
2020,105365,45,1
2020,105366,213,1
2020,105367,50,1
2020,105368,54,1
2020,105370,41,1
2020,105371,36,1
2020,105372,1,1
2020,105373,4,1
2020,105374,14,1
2020,105376,66,1
2020,105377,29,1
2020,105378,6,1
2020,105380,21,1
2020,105381,158,1
2020,105382,58,1
2020,105383,9,1
2020,105384,5,1
2020,105385,4,1
2020,105386,6,1
2020,105387,2,1
2020,105388,28,1
2020,105389,23,1
2020,105390,51,1
2020,105391,33,1
2020,105397,28,1
2020,105398,17,1
2020,105399,14,1
2020,105400,1,1
2020,105401,8,1
2020,105402,22,1
2020,105404,24,1
2020,105409,11,1
2020,105410,45,1
2020,105411,227,1
2020,105414,5,1
2020,105417,42,1
2020,105423,81,1
2020,105424,2,1
2020,105426,46,1
2020,105427,92,1
2020,105429,14,1
2020,105432,15,1
2020,105433,57,1
2020,105436,148,1
2020,105437,23,1
2020,105438,3,1
2020,105439,2,1
2020,105445,55,1
2020,105447,19,1
2020,105448,15,1
2020,105449,158,1
2020,105453,7,1
2020,105454,31,1
2020,105459,30,1
2020,105461,25,1
2020,105462,3,1
2020,105463,12,1
2020,105464,63,1
2020,105465,5,1
2020,105466,2,1
2020,105467,2,1
2020,105468,4,1
2020,105469,28,1
2020,105470,39,1
2020,105472,19,1
2020,105473,5,1
2020,105475,3,1
2020,105477,81,1
